I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.546,,,,,-0.5,-1.276,-0.431,,,
,0.582,,,,,-0.553,-1.424,-0.56,,,
,0.619,,,,,-0.593,-1.543,-0.669,,,
,0.654,,,,,-0.618,-1.628,-0.756,,,
,0.685,,,,,-0.635,-1.695,-0.84,,,
,0.701,,,,,-0.648,-1.763,-0.938,,,
,0.693,,,,,-0.659,-1.837,-1.045,,,
,0.656,,,,,-0.658,-1.902,-1.142,,,
,0.594,,,,,-0.638,-1.947,-1.219,,,
,0.52,,,,,-0.593,-1.962,-1.272,,,
,0.451,,,,,-0.528,-1.952,-1.313,,,
,0.393,,,,,-0.457,-1.942,-1.358,,,
,0.35,,,,,-0.4,-1.965,-1.434,,,
,0.32,,,,,-0.364,-2.029,-1.545,,,
,0.295,,,,,-0.334,-2.11,-1.675,,,
,0.267,,,,,-0.296,-2.174,-1.796,,,
,0.235,,,,,-0.245,-2.217,-1.904,,,
,0.202,,,,,-0.192,-2.248,-2.002,,,
,0.168,,,,,-0.142,-2.27,-2.083,,,
,0.13,,,,,-0.091,-2.265,-2.119,,,
,0.089,,,,,-0.037,-2.229,-2.099,,,
,0.05,,,,,0.011,-2.171,-2.037,,,
,0.021,,,,,0.044,-2.107,-1.962,,,
,0.0,,,,,0.07,-2.036,-1.881,,,
,-0.019,,,,,0.104,-1.955,-1.79,,,
,-0.043,,,,,0.156,-1.859,-1.681,,,
,-0.065,,,,,0.208,-1.754,-1.561,,,
,-0.082,,,,,0.244,-1.645,-1.439,,,
,-0.091,,,,,0.258,-1.543,-1.329,,,
,-0.099,,,,,0.26,-1.456,-1.236,,,
,-0.108,,,,,0.258,-1.389,-1.165,,,
,-0.117,,,,,0.256,-1.337,-1.109,,,
,-0.121,,,,,0.255,-1.292,-1.06,,,
,-0.119,,,,,0.254,-1.244,-1.008,,,
,-0.114,,,,,0.254,-1.19,-0.95,,,
,-0.112,,,,,0.255,-1.124,-0.883,,,
,-0.111,,,,,0.255,-1.049,-0.814,,,
,-0.109,,,,,0.254,-0.97,-0.746,,,
,-0.106,,,,,0.255,-0.892,-0.681,,,
,-0.104,,,,,0.255,-0.815,-0.62,,,
,-0.103,,,,,0.255,-0.74,-0.557,,,
,-0.101,,,,,0.254,-0.663,-0.493,,,
,-0.099,,,,,0.255,-0.583,-0.424,,,
,-0.096,,,,,0.255,-0.5,-0.355,,,
,-0.094,,,,,0.255,-0.419,-0.289,,,
,-0.093,,,,,0.255,-0.351,-0.235,,,
,-0.091,,,,,0.255,-0.299,-0.195,,,
,-0.088,,,,,0.254,-0.265,-0.167,,,
,-0.086,,,,,0.252,-0.241,-0.146,,,
,-0.085,,,,,0.249,-0.223,-0.128,,,
,-0.084,,,,,0.249,-0.205,-0.109,,,
,-0.085,,,,,0.249,-0.185,-0.09,,,
,-0.083,,,,,0.25,-0.167,-0.071,,,
,-0.081,,,,,0.25,-0.152,-0.057,,,
,-0.08,,,,,0.25,-0.14,-0.045,,,
,-0.079,,,,,0.249,-0.127,-0.03,,,
,-0.079,,,,,0.25,-0.114,-0.014,,,
,-0.079,,,,,0.25,-0.105,-0.005,,,
,-0.077,,,,,0.25,-0.1,-0.001,,,
,-0.074,,,,,0.249,-0.095,0.0,,,
,-0.074,,,,,0.25,-0.091,0.003,,,
,-0.074,,,,,0.25,-0.086,0.008,,,
,-0.075,,,,,0.25,-0.082,0.01,,,
,-0.075,,,,,0.249,-0.079,0.012,,,
,-0.075,,,,,0.25,-0.074,0.014,,,
,-0.073,,,,,0.252,-0.07,0.018,,,
,-0.07,,,,,0.257,-0.067,0.023,,,
,-0.069,,,,,0.264,-0.063,0.027,,,
,-0.069,,,,,0.271,-0.058,0.032,,,
,-0.069,,,,,0.274,-0.054,0.035,,,
,-0.068,,,,,0.274,-0.05,0.037,,,
,-0.065,,,,,0.27,-0.047,0.038,,,
,-0.065,,,,,0.269,-0.042,0.041,,,
,-0.065,,,,,0.269,-0.038,0.046,,,
,-0.065,,,,,0.27,-0.034,0.05,,,
,-0.063,,,,,0.27,-0.032,0.052,,,
,-0.061,,,,,0.27,-0.03,0.055,,,
,-0.059,,,,,0.269,-0.029,0.055,,,
,-0.06,,,,,0.269,-0.027,0.055,,,
,-0.059,,,,,0.269,-0.025,0.054,,,
,-0.058,,,,,0.27,-0.02,0.056,,,
,-0.057,,,,,0.269,-0.016,0.059,,,
,-0.063,,,,,0.269,-0.013,0.06,,,
,-0.072,,,,,0.266,-0.012,0.059,,,
,-0.08,,,,,0.264,-0.009,0.06,,,
,-0.08,,,,,0.264,-0.007,0.062,,,
,-0.076,,,,,0.265,-0.006,0.067,,,
,-0.074,,,,,0.265,-0.003,0.071,,,
,-0.075,,,,,0.265,0.0,0.076,,,
,-0.075,,,,,0.264,0.0,0.08,,,
,-0.073,,,,,0.265,0.0,0.081,,,
,-0.069,,,,,0.265,0.0,0.08,,,
,-0.069,,,,,0.265,0.001,0.08,,,
,-0.069,,,,,0.264,0.003,0.08,,,
,-0.07,,,,,0.265,0.004,0.079,,,
,-0.07,,,,,0.265,0.004,0.079,,,
,-0.07,,,,,0.265,0.004,0.08,,,
,-0.069,,,,,0.263,0.006,0.08,,,
,-0.067,,,,,0.262,0.008,0.08,,,
,-0.064,,,,,0.26,0.009,0.079,,,
,-0.064,,,,,0.259,0.01,0.08,,,
,-0.064,,,,,0.259,0.01,0.08,,,
,-0.065,,,,,0.26,0.011,0.079,,,
,-0.065,,,,,0.26,0.012,0.077,,,
,-0.065,,,,,0.26,0.015,0.08,,,
,-0.063,,,,,0.259,0.015,0.085,,,
,-0.061,,,,,0.26,0.015,0.092,,,
,-0.058,,,,,0.26,0.015,0.096,,,
,-0.059,,,,,0.261,0.018,0.099,,,
,-0.06,,,,,0.26,0.019,0.1,,,
,-0.061,,,,,0.258,0.02,0.099,,,
,-0.06,,,,,0.255,0.019,0.099,,,
,-0.058,,,,,0.255,0.02,0.1,,,
,-0.056,,,,,0.254,0.023,0.1,,,
,-0.054,,,,,0.255,0.025,0.1,,,
,-0.054,,,,,0.254,0.024,0.099,,,
,-0.054,,,,,0.255,0.024,0.1,,,
,-0.056,,,,,0.255,0.026,0.1,,,
,-0.056,,,,,0.255,0.027,0.1,,,
,-0.054,,,,,0.254,0.029,0.099,,,
,-0.052,,,,,0.255,0.029,0.1,,,
,-0.051,,,,,0.255,0.03,0.1,,,
,-0.049,,,,,0.255,0.031,0.099,,,
,-0.049,,,,,0.252,0.033,0.097,,,
,-0.049,,,,,0.255,0.039,0.099,,,
,-0.048,,,,,0.259,0.047,0.108,,,
,-0.045,,,,,0.264,0.053,0.117,,,
,-0.043,,,,,0.265,0.054,0.12,,,
,-0.043,,,,,0.263,0.052,0.117,,,
,-0.045,,,,,0.26,0.05,0.114,,,
,-0.045,,,,,0.259,0.049,0.113,,,
,-0.045,,,,,0.259,0.049,0.114,,,
,-0.043,,,,,0.26,0.048,0.113,,,
,-0.042,,,,,0.26,0.046,0.111,,,
,-0.04,,,,,0.26,0.045,0.11,,,
,-0.039,,,,,0.26,0.044,0.109,,,
,-0.039,,,,,0.26,0.044,0.11,,,
,-0.041,,,,,0.258,0.044,0.109,,,
,-0.04,,,,,0.257,0.042,0.107,,,
,-0.039,,,,,0.255,0.039,0.104,,,
,-0.037,,,,,0.254,0.038,0.104,,,
,-0.036,,,,,0.254,0.039,0.104,,,
,-0.034,,,,,0.254,0.041,0.105,,,
,-0.034,,,,,0.255,0.047,0.108,,,
,-0.034,,,,,0.255,0.055,0.114,,,
,-0.035,,,,,0.254,0.064,0.123,,,
,-0.035,,,,,0.255,0.071,0.132,,,
,-0.033,,,,,0.254,0.077,0.137,,,
,-0.031,,,,,0.252,0.079,0.14,,,
,-0.03,,,,,0.249,0.08,0.14,,,
,-0.028,,,,,0.248,0.08,0.14,,,
,-0.028,,,,,0.249,0.079,0.139,,,
,-0.031,,,,,0.25,0.081,0.139,,,
,-0.033,,,,,0.25,0.083,0.14,,,
,-0.03,,,,,0.249,0.085,0.14,,,
,-0.022,,,,,0.249,0.086,0.139,,,
,-0.017,,,,,0.249,0.085,0.14,,,
,-0.025,,,,,0.25,0.083,0.141,,,
,-0.04,,,,,0.25,0.08,0.142,,,
,-0.054,,,,,0.25,0.08,0.144,,,
,-0.057,,,,,0.248,0.083,0.145,,,
,-0.052,,,,,0.245,0.091,0.148,,,
,-0.049,,,,,0.245,0.098,0.152,,,
,-0.048,,,,,0.244,0.105,0.159,,,
,-0.05,,,,,0.245,0.11,0.164,,,
,-0.048,,,,,0.244,0.112,0.167,,,
,-0.046,,,,,0.245,0.114,0.169,,,
,-0.044,,,,,0.245,0.116,0.171,,,
,-0.045,,,,,0.246,0.119,0.175,,,
,-0.044,,,,,0.245,0.125,0.18,,,
,-0.043,,,,,0.243,0.131,0.182,,,
,-0.04,,,,,0.24,0.136,0.184,,,
,-0.04,,,,,0.239,0.141,0.185,,,
,-0.04,,,,,0.239,0.144,0.188,,,
,-0.039,,,,,0.24,0.145,0.19,,,
,-0.038,,,,,0.239,0.145,0.191,,,
,-0.036,,,,,0.24,0.147,0.192,,,
,-0.034,,,,,0.24,0.154,0.197,,,
,-0.035,,,,,0.24,0.162,0.203,,,
,-0.034,,,,,0.239,0.169,0.209,,,
,-0.033,,,,,0.24,0.176,0.215,,,
,-0.03,,,,,0.24,0.179,0.219,,,
,-0.029,,,,,0.239,0.18,0.22,,,
,-0.03,,,,,0.236,0.178,0.219,,,
,-0.029,,,,,0.235,0.179,0.22,,,
,-0.026,,,,,0.234,0.186,0.224,,,
,-0.022,,,,,0.235,0.198,0.234,,,
,-0.017,,,,,0.235,0.211,0.247,,,
,-0.015,,,,,0.235,0.225,0.26,,,
,-0.015,,,,,0.234,0.234,0.27,,,
,-0.014,,,,,0.235,0.24,0.272,,,
,-0.011,,,,,0.235,0.24,0.267,,,
,-0.007,,,,,0.235,0.238,0.262,,,
,-0.003,,,,,0.235,0.238,0.258,,,
,0.0,,,,,0.235,0.24,0.26,,,
,0.002,,,,,0.234,0.245,0.267,,,
,0.004,,,,,0.234,0.254,0.277,,,
,0.006,,,,,0.235,0.264,0.281,,,
,0.01,,,,,0.236,0.271,0.281,,,
,0.01,,,,,0.235,0.274,0.279,,,
,0.006,,,,,0.233,0.277,0.283,,,
,0.0,,,,,0.23,0.279,0.288,,,
,-0.008,,,,,0.23,0.281,0.292,,,
,-0.013,,,,,0.229,0.288,0.295,,,
,-0.015,,,,,0.23,0.299,0.305,,,
,-0.012,,,,,0.229,0.315,0.32,,,
,-0.007,,,,,0.23,0.329,0.335,,,
,-0.002,,,,,0.23,0.337,0.341,,,
,0.0,,,,,0.23,0.339,0.341,,,
,0.0,,,,,0.229,0.34,0.34,,,
,0.001,,,,,0.23,0.345,0.344,,,
,0.003,,,,,0.23,0.354,0.35,,,
,0.007,,,,,0.229,0.363,0.358,,,
,0.01,,,,,0.229,0.371,0.365,,,
,0.015,,,,,0.23,0.375,0.37,,,
,0.017,,,,,0.23,0.376,0.372,,,
,0.019,,,,,0.229,0.377,0.374,,,
,0.02,,,,,0.228,0.382,0.376,,,
,0.023,,,,,0.227,0.388,0.378,,,
,0.025,,,,,0.224,0.395,0.38,,,
,0.027,,,,,0.224,0.399,0.383,,,
,0.028,,,,,0.224,0.4,0.385,,,
,0.029,,,,,0.224,0.4,0.384,,,
,0.03,,,,,0.225,0.4,0.381,,,
,0.029,,,,,0.225,0.405,0.384,,,
,0.03,,,,,0.224,0.414,0.396,,,
,0.033,,,,,0.224,0.425,0.409,,,
,0.037,,,,,0.225,0.433,0.418,,,
,0.041,,,,,0.225,0.436,0.421,,,
,0.044,,,,,0.224,0.44,0.419,,,
,0.045,,,,,0.225,0.444,0.419,,,
,0.045,,,,,0.225,0.449,0.419,,,
,0.045,,,,,0.225,0.45,0.422,,,
,0.044,,,,,0.224,0.448,0.426,,,
,0.044,,,,,0.225,0.449,0.429,,,
,0.045,,,,,0.225,0.456,0.43,,,
,0.044,,,,,0.225,0.463,0.427,,,
,0.043,,,,,0.223,0.464,0.423,,,
,0.043,,,,,0.222,0.461,0.421,,,
,0.045,,,,,0.219,0.455,0.42,,,
,0.047,,,,,0.219,0.45,0.42,,,
,0.052,,,,,0.219,0.446,0.42,,,
,0.057,,,,,0.22,0.444,0.42,,,
,0.063,,,,,0.22,0.442,0.418,,,
,0.065,,,,,0.22,0.44,0.414,,,
,0.063,,,,,0.219,0.436,0.411,,,
,0.06,,,,,0.22,0.432,0.41,,,
,0.058,,,,,0.22,0.427,0.411,,,
,0.056,,,,,0.22,0.423,0.412,,,
,0.055,,,,,0.219,0.42,0.409,,,
,0.053,,,,,0.22,0.419,0.403,,,
,0.051,,,,,0.22,0.416,0.394,,,
,0.049,,,,,0.22,0.412,0.386,,,
,0.049,,,,,0.219,0.403,0.38,,,
,0.049,,,,,0.22,0.394,0.375,,,
,0.048,,,,,0.22,0.386,0.369,,,
,0.045,,,,,0.22,0.379,0.363,,,
,0.042,,,,,0.219,0.37,0.357,,,
,0.041,,,,,0.22,0.359,0.352,,,
,0.04,,,,,0.22,0.349,0.344,,,
,0.04,,,,,0.219,0.34,0.335,,,
,0.039,,,,,0.219,0.329,0.324,,,
,0.039,,,,,0.22,0.319,0.316,,,
,0.037,,,,,0.22,0.307,0.307,,,
,0.034,,,,,0.22,0.295,0.3,,,
,0.031,,,,,0.219,0.282,0.291,,,
,0.029,,,,,0.22,0.269,0.284,,,
,0.03,,,,,0.219,0.26,0.277,,,
,0.03,,,,,0.219,0.252,0.271,,,
,0.03,,,,,0.22,0.244,0.264,,,
,0.027,,,,,0.22,0.236,0.257,,,
,0.022,,,,,0.219,0.229,0.249,,,
,0.018,,,,,0.219,0.221,0.241,,,
,0.015,,,,,0.22,0.212,0.236,,,
,0.015,,,,,0.22,0.204,0.229,,,
,0.013,,,,,0.219,0.198,0.222,,,
,0.011,,,,,0.22,0.193,0.214,,,
,0.008,,,,,0.22,0.186,0.205,,,
,0.007,,,,,0.22,0.177,0.198,,,
,0.005,,,,,0.219,0.169,0.19,,,
,0.003,,,,,0.22,0.161,0.181,,,
,0.0,,,,,0.22,0.154,0.174,,,
,0.0,,,,,0.22,0.145,0.166,,,
,-0.002,,,,,0.219,0.137,0.16,,,
,-0.004,,,,,0.22,0.129,0.154,,,
,-0.009,,,,,0.22,0.122,0.149,,,
,-0.012,,,,,0.22,0.114,0.143,,,
,-0.016,,,,,0.219,0.105,0.136,,,
,-0.019,,,,,0.219,0.098,0.13,,,
,-0.025,,,,,0.219,0.089,0.125,,,
,-0.03,,,,,0.219,0.081,0.118,,,
,-0.036,,,,,0.219,0.072,0.112,,,
,-0.041,,,,,0.221,0.066,0.107,,,
,-0.044,,,,,0.226,0.063,0.104,,,
,-0.045,,,,,0.23,0.059,0.099,,,
,-0.044,,,,,0.229,0.056,0.094,,,
,-0.045,,,,,0.226,0.051,0.087,,,
,-0.045,,,,,0.223,0.047,0.082,,,
,-0.045,,,,,0.224,0.043,0.078,,,
,-0.044,,,,,0.224,0.04,0.075,,,
,-0.045,,,,,0.224,0.035,0.07,,,
,-0.046,,,,,0.224,0.032,0.066,,,
,-0.043,,,,,0.224,0.027,0.063,,,
,-0.038,,,,,0.225,0.024,0.059,,,
,-0.039,,,,,0.224,0.019,0.054,,,
,-0.049,,,,,0.224,0.015,0.05,,,
,-0.06,,,,,0.224,0.011,0.047,,,
,-0.065,,,,,0.225,0.009,0.043,,,
,-0.064,,,,,0.224,0.006,0.038,,,
,-0.06,,,,,0.224,0.005,0.035,,,
,-0.059,,,,,0.224,0.002,0.033,,,
,-0.059,,,,,0.225,0.0,0.03,,,
,-0.06,,,,,0.224,-0.001,0.028,,,
,-0.058,,,,,0.224,-0.002,0.026,,,
,-0.055,,,,,0.224,-0.005,0.024,,,
,-0.052,,,,,0.225,-0.007,0.023,,,
,-0.053,,,,,0.225,-0.009,0.02,,,
,-0.059,,,,,0.224,-0.01,0.018,,,
,-0.068,,,,,0.224,-0.013,0.015,,,
,-0.074,,,,,0.224,-0.014,0.014,,,
,-0.075,,,,,0.224,-0.015,0.014,,,
,-0.071,,,,,0.224,-0.014,0.015,,,
,-0.069,,,,,0.224,-0.014,0.014,,,
,-0.069,,,,,0.221,-0.015,0.012,,,
,-0.07,,,,,0.219,-0.015,0.009,,,
,-0.068,,,,,0.219,-0.013,0.008,,,
,-0.066,,,,,0.22,-0.014,0.006,,,
,-0.064,,,,,0.22,-0.018,0.003,,,
,-0.065,,,,,0.219,-0.025,0.001,,,
,-0.065,,,,,0.219,-0.029,0.0,,,
,-0.063,,,,,0.22,-0.03,-0.003,,,
,-0.06,,,,,0.22,-0.027,-0.005,,,
,-0.06,,,,,0.219,-0.023,-0.005,,,
,-0.061,,,,,0.219,-0.02,-0.003,,,
,-0.06,,,,,0.22,-0.02,-0.005,,,
,-0.057,,,,,0.22,-0.023,-0.01,,,
,-0.058,,,,,0.22,-0.031,-0.017,,,
,-0.065,,,,,0.219,-0.039,-0.022,,,
,-0.076,,,,,0.22,-0.045,-0.027,,,
,-0.083,,,,,0.22,-0.049,-0.03,,,
,-0.084,,,,,0.219,-0.049,-0.033,,,
,-0.076,,,,,0.219,-0.046,-0.034,,,
,-0.065,,,,,0.219,-0.044,-0.035,,,
,-0.057,,,,,0.22,-0.043,-0.034,,,
,-0.059,,,,,0.219,-0.045,-0.035,,,
,-0.073,,,,,0.219,-0.045,-0.035,,,
,-0.089,,,,,0.22,-0.044,-0.035,,,
,-0.096,,,,,0.22,-0.044,-0.034,,,
,-0.094,,,,,0.22,-0.045,-0.035,,,
,-0.09,,,,,0.219,-0.045,-0.035,,,
,-0.088,,,,,0.217,-0.045,-0.035,,,
,-0.089,,,,,0.216,-0.044,-0.034,,,
,-0.091,,,,,0.214,-0.045,-0.035,,,
,-0.091,,,,,0.214,-0.045,-0.035,,,
,-0.089,,,,,0.215,-0.045,-0.035,,,
,-0.087,,,,,0.215,-0.044,-0.034,,,
,-0.086,,,,,0.214,-0.045,-0.035,,,
,-0.085,,,,,0.214,-0.044,-0.035,,,
,-0.085,,,,,0.215,-0.041,-0.035,,,
,-0.085,,,,,0.215,-0.039,-0.034,,,
,-0.085,,,,,0.214,-0.039,-0.035,,,
,-0.084,,,,,0.214,-0.039,-0.035,,,
,-0.084,,,,,0.215,-0.039,-0.035,,,
,-0.085,,,,,0.215,-0.04,-0.034,,,
,-0.084,,,,,0.215,-0.039,-0.035,,,
,-0.083,,,,,0.214,-0.04,-0.035,,,
,-0.081,,,,,0.215,-0.04,-0.037,,,
,-0.079,,,,,0.215,-0.039,-0.042,,,
,-0.08,,,,,0.214,-0.039,-0.046,,,
,-0.08,,,,,0.214,-0.04,-0.049,,,
,-0.08,,,,,0.215,-0.04,-0.049,,,
,-0.079,,,,,0.215,-0.039,-0.046,,,
,-0.079,,,,,0.214,-0.039,-0.044,,,
,-0.08,,,,,0.214,-0.04,-0.043,,,
,-0.079,,,,,0.215,-0.04,-0.045,,,
,-0.078,,,,,0.215,-0.038,-0.046,,,
,-0.075,,,,,0.214,-0.035,-0.045,,,
,-0.074,,,,,0.214,-0.034,-0.044,,,
,-0.074,,,,,0.215,-0.034,-0.042,,,
,-0.074,,,,,0.215,-0.035,-0.039,,,
,-0.075,,,,,0.215,-0.034,-0.038,,,
,-0.075,,,,,0.214,-0.034,-0.039,,,
,-0.073,,,,,0.215,-0.035,-0.04,,,
,-0.071,,,,,0.215,-0.035,-0.04,,,
,-0.069,,,,,0.215,-0.035,-0.039,,,
,-0.069,,,,,0.214,-0.034,-0.038,,,
,-0.07,,,,,0.214,-0.035,-0.036,,,
,-0.07,,,,,0.215,-0.035,-0.034,,,
,-0.07,,,,,0.214,-0.035,-0.034,,,
,-0.07,,,,,0.214,-0.034,-0.034,,,
,-0.07,,,,,0.215,-0.035,-0.036,,,
,-0.069,,,,,0.215,-0.035,-0.035,,,
,-0.068,,,,,0.215,-0.034,-0.034,,,
,-0.067,,,,,0.214,-0.034,-0.031,,,
,-0.065,,,,,0.215,-0.035,-0.029,,,
,-0.064,,,,,0.215,-0.035,-0.029,,,
,-0.064,,,,,0.215,-0.034,-0.029,,,
,-0.065,,,,,0.214,-0.034,-0.03,,,
,-0.065,,,,,0.215,-0.034,-0.031,,,
,-0.064,,,,,0.215,-0.034,-0.029,,,
,-0.066,,,,,0.215,-0.035,-0.028,,,
,-0.066,,,,,0.214,-0.035,-0.026,,,
,-0.064,,,,,0.215,-0.034,-0.024,,,
,-0.061,,,,,0.215,-0.034,-0.024,,,
,-0.064,,,,,0.214,-0.034,-0.025,,,
,-0.075,,,,,0.213,-0.035,-0.025,,,
,-0.085,,,,,0.211,-0.035,-0.025,,,
,-0.09,,,,,0.21,-0.034,-0.023,,,
,-0.089,,,,,0.21,-0.034,-0.021,,,
,-0.085,,,,,0.21,-0.035,-0.02,,,
,-0.084,,,,,0.21,-0.035,-0.019,,,
,-0.084,,,,,0.209,-0.034,-0.019,,,
,-0.084,,,,,0.21,-0.034,-0.019,,,
,-0.085,,,,,0.21,-0.035,-0.02,,,
,-0.084,,,,,0.21,-0.035,-0.02,,,
,-0.083,,,,,0.209,-0.034,-0.018,,,
,-0.081,,,,,0.21,-0.034,-0.016,,,
,-0.079,,,,,0.21,-0.035,-0.014,,,
,-0.079,,,,,0.21,-0.034,-0.014,,,
,-0.08,,,,,0.209,-0.034,-0.015,,,
,-0.079,,,,,0.21,-0.034,-0.014,,,
,-0.079,,,,,0.209,-0.035,-0.014,,,
,-0.079,,,,,0.21,-0.034,-0.014,,,
,-0.08,,,,,0.21,-0.034,-0.015,,,
,-0.08,,,,,0.21,-0.034,-0.014,,,
,-0.078,,,,,0.209,-0.035,-0.013,,,
,-0.076,,,,,0.21,-0.034,-0.01,,,
,-0.074,,,,,0.21,-0.034,-0.008,,,
,-0.074,,,,,0.21,-0.034,-0.007,,,
,-0.075,,,,,0.209,-0.035,-0.009,,,
,-0.075,,,,,0.21,-0.034,-0.014,,,
,-0.074,,,,,0.21,-0.034,-0.021,,,
,-0.075,,,,,0.21,-0.034,-0.027,,,
,-0.075,,,,,0.209,-0.035,-0.029,,,
,-0.075,,,,,0.21,-0.034,-0.03,,,
,-0.073,,,,,0.21,-0.034,-0.03,,,
,-0.07,,,,,0.21,-0.035,-0.03,,,
,-0.069,,,,,0.209,-0.035,-0.029,,,
,-0.068,,,,,0.21,-0.034,-0.027,,,
,-0.069,,,,,0.21,-0.034,-0.025,,,
,-0.071,,,,,0.209,-0.035,-0.025,,,
,-0.07,,,,,0.209,-0.035,-0.025,,,
,-0.068,,,,,0.21,-0.035,-0.023,,,
,-0.066,,,,,0.21,-0.034,-0.021,,,
,-0.064,,,,,0.21,-0.034,-0.019,,,
,-0.064,,,,,0.209,-0.035,-0.019,,,
,-0.065,,,,,0.21,-0.034,-0.02,,,
,-0.065,,,,,0.21,-0.034,-0.019,,,
,-0.065,,,,,0.21,-0.035,-0.017,,,
,-0.064,,,,,0.209,-0.034,-0.015,,,
,-0.064,,,,,0.21,-0.033,-0.015,,,
,-0.064,,,,,0.21,-0.031,-0.015,,,
,-0.064,,,,,0.209,-0.029,-0.013,,,
,-0.061,,,,,0.209,-0.026,-0.011,,,
,-0.06,,,,,0.21,-0.024,-0.01,,,
,-0.059,,,,,0.21,-0.024,-0.009,,,
,-0.059,,,,,0.21,-0.025,-0.009,,,
,-0.06,,,,,0.209,-0.024,-0.008,,,
,-0.059,,,,,0.21,-0.023,-0.007,,,
,-0.06,,,,,0.209,-0.02,-0.005,,,
,-0.061,,,,,0.208,-0.016,-0.004,,,
,-0.061,,,,,0.209,-0.015,-0.004,,,
,-0.059,,,,,0.211,-0.014,-0.003,,,
,-0.054,,,,,0.215,-0.015,-0.002,,,
,-0.05,,,,,0.22,-0.015,0.0,,,
,-0.045,,,,,0.224,-0.011,0.002,,,
,-0.04,,,,,0.228,-0.006,0.003,,,
,-0.038,,,,,0.23,-0.003,0.005,,,
,-0.037,,,,,0.232,-0.001,0.008,,,
,-0.035,,,,,0.234,0.0,0.01,,,
,-0.032,,,,,0.236,0.004,0.011,,,
,-0.027,,,,,0.238,0.008,0.013,,,
,-0.023,,,,,0.242,0.01,0.015,,,
,-0.018,,,,,0.246,0.012,0.018,,,
,-0.015,,,,,0.25,0.014,0.02,,,
,-0.013,,,,,0.252,0.018,0.02,,,
,-0.012,,,,,0.257,0.023,0.022,,,
,-0.007,,,,,0.264,0.026,0.028,,,
,-0.001,,,,,0.273,0.03,0.038,,,
,0.0,,,,,0.28,0.03,0.044,,,
,-0.007,,,,,0.28,0.027,0.045,,,
,-0.017,,,,,0.276,0.024,0.041,,,
,-0.019,,,,,0.274,0.027,0.038,,,
,-0.013,,,,,0.274,0.034,0.039,,,
,-0.004,,,,,0.274,0.04,0.039,,,
,0.0,,,,,0.273,0.038,0.038,,,
,0.003,,,,,0.271,0.033,0.036,,,
,0.006,,,,,0.269,0.027,0.033,,,
,0.01,,,,,0.269,0.024,0.032,,,
,0.014,,,,,0.269,0.024,0.035,,,
,0.021,,,,,0.268,0.03,0.04,,,
,0.027,,,,,0.265,0.037,0.046,,,
,0.031,,,,,0.265,0.043,0.052,,,
,0.035,,,,,0.265,0.046,0.056,,,
,0.04,,,,,0.265,0.05,0.06,,,
,0.044,,,,,0.263,0.054,0.064,,,
,0.048,,,,,0.261,0.059,0.069,,,
,0.05,,,,,0.259,0.059,0.071,,,
,0.052,,,,,0.26,0.058,0.071,,,
,0.05,,,,,0.259,0.055,0.069,,,
,0.045,,,,,0.257,0.053,0.069,,,
,0.044,,,,,0.255,0.053,0.069,,,
,0.059,,,,,0.255,0.058,0.071,,,
,0.084,,,,,0.255,0.065,0.074,,,
,0.105,,,,,0.255,0.07,0.079,,,
,0.108,,,,,0.25,0.065,0.084,,,
,0.1,,,,,0.247,0.054,0.086,,,
,0.091,,,,,0.242,0.045,0.082,,,
,0.088,,,,,0.239,0.039,0.077,,,
,0.086,,,,,0.235,0.035,0.07,,,
,0.082,,,,,0.231,0.029,0.066,,,
,0.077,,,,,0.226,0.022,0.061,,,
,0.073,,,,,0.223,0.016,0.057,,,
,0.068,,,,,0.219,0.011,0.05,,,
,0.065,,,,,0.215,0.004,0.044,,,
,0.061,,,,,0.21,0.0,0.04,,,
,0.058,,,,,0.206,-0.003,0.037,,,
,0.052,,,,,0.204,-0.005,0.032,,,
,0.046,,,,,0.201,-0.008,0.025,,,
,0.045,,,,,0.199,-0.009,0.02,,,
,0.051,,,,,0.197,-0.011,0.015,,,
,0.057,,,,,0.196,-0.013,0.012,,,
,0.059,,,,,0.195,-0.017,0.007,,,
,0.053,,,,,0.194,-0.021,0.003,,,
,0.045,,,,,0.195,-0.025,0.0,,,
,0.039,,,,,0.195,-0.027,-0.002,,,
,0.036,,,,,0.194,-0.029,-0.004,,,
,0.033,,,,,0.193,-0.031,-0.005,,,
,0.03,,,,,0.191,-0.034,-0.007,,,
,0.024,,,,,0.19,-0.035,-0.009,,,
,0.018,,,,,0.189,-0.034,-0.014,,,
,0.013,,,,,0.189,-0.031,-0.018,,,
,0.006,,,,,0.19,-0.028,-0.022,,,
,0.001,,,,,0.19,-0.028,-0.023,,,
,0.0,,,,,0.19,-0.03,-0.024,,,
,0.0,,,,,0.188,-0.032,-0.025,,,
,-0.003,,,,,0.185,-0.037,-0.028,,,
,-0.021,,,,,0.184,-0.043,-0.033,,,
,-0.046,,,,,0.185,-0.05,-0.039,,,
,-0.064,,,,,0.185,-0.054,-0.044,,,
,-0.067,,,,,0.185,-0.054,-0.044,,,
,-0.061,,,,,0.184,-0.051,-0.041,,,
,-0.061,,,,,0.184,-0.048,-0.038,,,
,-0.069,,,,,0.185,-0.048,-0.038,,,
