I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,-0.141,,,,,0.027,-0.067,-0.119,,,
,-0.17,,,,,0.031,-0.065,-0.117,,,
,-0.182,,,,,0.043,-0.065,-0.113,,,
,-0.168,,,,,0.061,-0.065,-0.109,,,
,-0.144,,,,,0.074,-0.064,-0.104,,,
,-0.125,,,,,0.077,-0.062,-0.1,,,
,-0.114,,,,,0.072,-0.061,-0.097,,,
,-0.109,,,,,0.069,-0.059,-0.092,,,
,-0.109,,,,,0.069,-0.059,-0.089,,,
,-0.115,,,,,0.07,-0.059,-0.09,,,
,-0.117,,,,,0.068,-0.058,-0.092,,,
,-0.114,,,,,0.065,-0.055,-0.094,,,
,-0.112,,,,,0.064,-0.054,-0.093,,,
,-0.115,,,,,0.064,-0.055,-0.095,,,
,-0.116,,,,,0.065,-0.055,-0.1,,,
,-0.115,,,,,0.065,-0.053,-0.111,,,
,-0.113,,,,,0.065,-0.05,-0.124,,,
,-0.114,,,,,0.064,-0.049,-0.132,,,
,-0.116,,,,,0.061,-0.049,-0.13,,,
,-0.114,,,,,0.059,-0.049,-0.124,,,
,-0.113,,,,,0.059,-0.051,-0.121,,,
,-0.115,,,,,0.06,-0.053,-0.121,,,
,-0.116,,,,,0.06,-0.055,-0.12,,,
,-0.115,,,,,0.06,-0.055,-0.116,,,
,-0.113,,,,,0.059,-0.054,-0.114,,,
,-0.115,,,,,0.057,-0.055,-0.115,,,
,-0.116,,,,,0.056,-0.055,-0.116,,,
,-0.115,,,,,0.055,-0.055,-0.114,,,
,-0.113,,,,,0.054,-0.054,-0.112,,,
,-0.114,,,,,0.054,-0.054,-0.11,,,
,-0.115,,,,,0.055,-0.055,-0.108,,,
,-0.115,,,,,0.055,-0.055,-0.106,,,
,-0.114,,,,,0.054,-0.054,-0.104,,,
,-0.115,,,,,0.052,-0.054,-0.105,,,
,-0.115,,,,,0.05,-0.055,-0.105,,,
,-0.115,,,,,0.05,-0.055,-0.104,,,
,-0.114,,,,,0.05,-0.054,-0.101,,,
,-0.115,,,,,0.048,-0.055,-0.099,,,
,-0.115,,,,,0.046,-0.058,-0.096,,,
,-0.115,,,,,0.044,-0.06,-0.095,,,
,-0.115,,,,,0.044,-0.06,-0.094,,,
,-0.115,,,,,0.044,-0.06,-0.095,,,
,-0.112,,,,,0.045,-0.06,-0.094,,,
,-0.103,,,,,0.045,-0.059,-0.092,,,
,-0.094,,,,,0.045,-0.059,-0.089,,,
,-0.086,,,,,0.042,-0.06,-0.089,,,
,-0.082,,,,,0.041,-0.06,-0.089,,,
,-0.08,,,,,0.04,-0.06,-0.09,,,
,-0.081,,,,,0.039,-0.059,-0.089,,,
,-0.085,,,,,0.04,-0.06,-0.09,,,
,-0.086,,,,,0.04,-0.06,-0.09,,,
,-0.085,,,,,0.041,-0.059,-0.089,,,
,-0.083,,,,,0.039,-0.059,-0.089,,,
,-0.084,,,,,0.036,-0.058,-0.09,,,
,-0.086,,,,,0.034,-0.06,-0.09,,,
,-0.085,,,,,0.035,-0.062,-0.089,,,
,-0.084,,,,,0.035,-0.063,-0.089,,,
,-0.085,,,,,0.034,-0.064,-0.089,,,
,-0.085,,,,,0.034,-0.065,-0.09,,,
,-0.085,,,,,0.035,-0.064,-0.09,,,
,-0.084,,,,,0.038,-0.064,-0.087,,,
,-0.085,,,,,0.042,-0.065,-0.086,,,
,-0.085,,,,,0.046,-0.065,-0.085,,,
,-0.084,,,,,0.049,-0.065,-0.085,,,
,-0.084,,,,,0.05,-0.064,-0.084,,,
,-0.087,,,,,0.051,-0.065,-0.085,,,
,-0.089,,,,,0.052,-0.065,-0.085,,,
,-0.089,,,,,0.057,-0.064,-0.085,,,
,-0.089,,,,,0.061,-0.064,-0.084,,,
,-0.09,,,,,0.065,-0.065,-0.085,,,
,-0.09,,,,,0.064,-0.065,-0.085,,,
,-0.09,,,,,0.062,-0.065,-0.084,,,
,-0.089,,,,,0.058,-0.064,-0.084,,,
,-0.09,,,,,0.055,-0.065,-0.085,,,
,-0.09,,,,,0.054,-0.065,-0.085,,,
,-0.09,,,,,0.055,-0.063,-0.083,,,
,-0.089,,,,,0.055,-0.061,-0.082,,,
,-0.09,,,,,0.053,-0.059,-0.089,,,
,-0.09,,,,,0.051,-0.056,-0.101,,,
,-0.09,,,,,0.049,-0.055,-0.11,,,
,-0.089,,,,,0.048,-0.054,-0.109,,,
,-0.09,,,,,0.046,-0.054,-0.103,,,
,-0.089,,,,,0.042,-0.054,-0.097,,,
,-0.087,,,,,0.042,-0.051,-0.096,,,
,-0.084,,,,,0.045,-0.05,-0.094,,,
,-0.083,,,,,0.054,-0.049,-0.093,,,
,-0.081,,,,,0.067,-0.05,-0.09,,,
,-0.079,,,,,0.081,-0.05,-0.089,,,
,-0.076,,,,,0.091,-0.047,-0.087,,,
,-0.075,,,,,0.095,-0.045,-0.084,,,
,-0.073,,,,,0.092,-0.042,-0.082,,,
,-0.071,,,,,0.088,-0.04,-0.081,,,
,-0.068,,,,,0.083,-0.039,-0.078,,,
,-0.066,,,,,0.08,-0.039,-0.077,,,
,-0.065,,,,,0.079,-0.039,-0.075,,,
,-0.061,,,,,0.079,-0.038,-0.073,,,
,-0.059,,,,,0.076,-0.035,-0.07,,,
,-0.06,,,,,0.073,-0.034,-0.068,,,
,-0.063,,,,,0.068,-0.035,-0.067,,,
,-0.065,,,,,0.065,-0.034,-0.064,,,
,-0.065,,,,,0.062,-0.033,-0.062,,,
,-0.064,,,,,0.061,-0.031,-0.061,,,
,-0.065,,,,,0.059,-0.029,-0.06,,,
,-0.065,,,,,0.057,-0.029,-0.059,,,
,-0.064,,,,,0.055,-0.029,-0.059,,,
,-0.064,,,,,0.053,-0.031,-0.059,,,
,-0.065,,,,,0.051,-0.031,-0.056,,,
,-0.065,,,,,0.05,-0.028,-0.054,,,
,-0.064,,,,,0.049,-0.026,-0.051,,,
,-0.065,,,,,0.049,-0.024,-0.05,,,
,-0.065,,,,,0.05,-0.024,-0.049,,,
,-0.065,,,,,0.049,-0.025,-0.049,,,
,-0.063,,,,,0.049,-0.025,-0.049,,,
,-0.061,,,,,0.046,-0.026,-0.048,,,
,-0.06,,,,,0.044,-0.025,-0.045,,,
,-0.057,,,,,0.043,-0.022,-0.041,,,
,-0.055,,,,,0.044,-0.02,-0.039,,,
,-0.054,,,,,0.044,-0.019,-0.039,,,
,-0.052,,,,,0.045,-0.017,-0.04,,,
,-0.05,,,,,0.044,-0.014,-0.039,,,
,-0.047,,,,,0.045,-0.012,-0.037,,,
,-0.046,,,,,0.044,-0.011,-0.036,,,
,-0.044,,,,,0.044,-0.009,-0.035,,,
,-0.043,,,,,0.044,-0.007,-0.035,,,
,-0.039,,,,,0.045,-0.004,-0.034,,,
,-0.035,,,,,0.046,-0.003,-0.033,,,
,-0.034,,,,,0.051,-0.001,-0.031,,,
,-0.037,,,,,0.059,0.0,-0.029,,,
,-0.047,,,,,0.069,0.004,-0.03,,,
,-0.054,,,,,0.074,0.005,-0.029,,,
,-0.056,,,,,0.073,0.003,-0.028,,,
,-0.051,,,,,0.067,0.0,-0.025,,,
,-0.048,,,,,0.063,-0.001,-0.025,,,
,-0.049,,,,,0.06,-0.002,-0.025,,,
,-0.049,,,,,0.059,0.0,-0.025,,,
,-0.049,,,,,0.057,0.005,-0.019,,,
,-0.046,,,,,0.055,0.011,-0.012,,,
,-0.043,,,,,0.053,0.017,-0.007,,,
,-0.04,,,,,0.052,0.024,-0.003,,,
,-0.045,,,,,0.049,0.029,0.0,,,
,-0.057,,,,,0.048,0.035,0.003,,,
,-0.071,,,,,0.045,0.041,0.006,,,
,-0.076,,,,,0.043,0.048,0.012,,,
,-0.069,,,,,0.041,0.055,0.019,,,
,-0.059,,,,,0.04,0.055,0.025,,,
,-0.052,,,,,0.037,0.043,0.028,,,
,-0.047,,,,,0.035,0.034,0.032,,,
,-0.042,,,,,0.035,0.04,0.036,,,
,-0.037,,,,,0.035,0.061,0.042,,,
,-0.029,,,,,0.034,0.079,0.044,,,
,-0.019,,,,,0.033,0.084,0.045,,,
,-0.012,,,,,0.03,0.078,0.045,,,
,-0.02,,,,,0.029,0.073,0.045,,,
,-0.038,,,,,0.028,0.073,0.044,,,
,-0.05,,,,,0.03,0.075,0.044,,,
,-0.046,,,,,0.03,0.074,0.044,,,
,-0.031,,,,,0.03,0.071,0.045,,,
,-0.019,,,,,0.028,0.069,0.045,,,
,-0.01,,,,,0.026,0.07,0.044,,,
,0.0,,,,,0.025,0.069,0.045,,,
,0.016,,,,,0.024,0.069,0.047,,,
,0.037,,,,,0.024,0.071,0.051,,,
,0.061,,,,,0.024,0.081,0.059,,,
,0.083,,,,,0.021,0.095,0.067,,,
,0.095,,,,,0.019,0.104,0.074,,,
,0.095,,,,,0.019,0.106,0.077,,,
,0.088,,,,,0.019,0.104,0.081,,,
,0.082,,,,,0.02,0.108,0.09,,,
,0.078,,,,,0.021,0.117,0.103,,,
,0.075,,,,,0.02,0.125,0.114,,,
,0.07,,,,,0.015,0.126,0.119,,,
,0.067,,,,,0.009,0.122,0.116,,,
,0.063,,,,,0.001,0.117,0.113,,,
,0.058,,,,,-0.004,0.113,0.111,,,
,0.054,,,,,-0.01,0.115,0.114,,,
,0.05,,,,,-0.013,0.122,0.122,,,
,0.048,,,,,-0.017,0.131,0.13,,,
,0.042,,,,,-0.022,0.138,0.137,,,
,0.037,,,,,-0.028,0.139,0.142,,,
,0.034,,,,,-0.034,0.14,0.145,,,
,0.033,,,,,-0.04,0.14,0.146,,,
,0.03,,,,,-0.046,0.142,0.148,,,
,0.026,,,,,-0.053,0.147,0.151,,,
,0.024,,,,,-0.058,0.154,0.158,,,
,0.026,,,,,-0.06,0.16,0.165,,,
,0.031,,,,,-0.058,0.166,0.173,,,
,0.049,,,,,-0.056,0.175,0.186,,,
,0.082,,,,,-0.053,0.196,0.206,,,
,0.124,,,,,-0.053,0.221,0.229,,,
,0.155,,,,,-0.054,0.24,0.245,,,
,0.163,,,,,-0.055,0.242,0.247,,,
,0.158,,,,,-0.054,0.234,0.243,,,
,0.152,,,,,-0.054,0.226,0.238,,,
,0.153,,,,,-0.054,0.223,0.235,,,
,0.155,,,,,-0.055,0.22,0.234,,,
,0.156,,,,,-0.054,0.217,0.234,,,
,0.155,,,,,-0.054,0.212,0.231,,,
,0.155,,,,,-0.055,0.207,0.227,,,
,0.155,,,,,-0.055,0.202,0.222,,,
,0.155,,,,,-0.054,0.205,0.225,,,
,0.154,,,,,-0.054,0.216,0.239,,,
,0.155,,,,,-0.055,0.232,0.26,,,
,0.155,,,,,-0.055,0.246,0.278,,,
,0.155,,,,,-0.055,0.254,0.289,,,
,0.155,,,,,-0.054,0.259,0.294,,,
,0.153,,,,,-0.055,0.266,0.298,,,
,0.15,,,,,-0.055,0.272,0.299,,,
,0.15,,,,,-0.054,0.277,0.3,,,
,0.15,,,,,-0.054,0.279,0.3,,,
,0.15,,,,,-0.054,0.28,0.299,,,
,0.148,,,,,-0.058,0.28,0.299,,,
,0.145,,,,,-0.064,0.28,0.3,,,
,0.144,,,,,-0.074,0.279,0.301,,,
,0.144,,,,,-0.086,0.279,0.303,,,
,0.144,,,,,-0.094,0.279,0.304,,,
,0.146,,,,,-0.099,0.282,0.307,,,
,0.145,,,,,-0.102,0.282,0.307,,,
,0.144,,,,,-0.108,0.275,0.303,,,
,0.141,,,,,-0.118,0.266,0.299,,,
,0.14,,,,,-0.125,0.265,0.305,,,
,0.14,,,,,-0.125,0.278,0.323,,,
,0.14,,,,,-0.121,0.298,0.344,,,
,0.138,,,,,-0.118,0.307,0.351,,,
,0.137,,,,,-0.117,0.303,0.345,,,
,0.135,,,,,-0.115,0.294,0.334,,,
,0.134,,,,,-0.113,0.29,0.329,,,
,0.133,,,,,-0.11,0.287,0.326,,,
,0.135,,,,,-0.11,0.283,0.323,,,
,0.135,,,,,-0.11,0.278,0.318,,,
,0.135,,,,,-0.11,0.275,0.315,,,
,0.132,,,,,-0.108,0.271,0.311,,,
,0.131,,,,,-0.105,0.267,0.307,,,
,0.13,,,,,-0.103,0.262,0.301,,,
,0.13,,,,,-0.101,0.259,0.296,,,
,0.129,,,,,-0.1,0.255,0.29,,,
,0.128,,,,,-0.1,0.25,0.285,,,
,0.125,,,,,-0.099,0.246,0.28,,,
,0.124,,,,,-0.098,0.243,0.278,,,
,0.123,,,,,-0.097,0.239,0.274,,,
,0.125,,,,,-0.095,0.235,0.27,,,
,0.125,,,,,-0.091,0.23,0.265,,,
,0.125,,,,,-0.09,0.227,0.262,,,
,0.123,,,,,-0.09,0.223,0.257,,,
,0.122,,,,,-0.091,0.219,0.252,,,
,0.12,,,,,-0.09,0.215,0.249,,,
,0.119,,,,,-0.087,0.211,0.248,,,
,0.119,,,,,-0.082,0.207,0.244,,,
,0.121,,,,,-0.078,0.2,0.235,,,
,0.122,,,,,-0.073,0.188,0.22,,,
,0.119,,,,,-0.07,0.174,0.205,,,
,0.114,,,,,-0.066,0.161,0.191,,,
,0.108,,,,,-0.062,0.149,0.179,,,
,0.102,,,,,-0.057,0.141,0.17,,,
,0.098,,,,,-0.054,0.134,0.162,,,
,0.094,,,,,-0.05,0.13,0.155,,,
,0.09,,,,,-0.046,0.126,0.149,,,
,0.087,,,,,-0.042,0.121,0.142,,,
,0.083,,,,,-0.039,0.116,0.136,,,
,0.078,,,,,-0.036,0.111,0.128,,,
,0.075,,,,,-0.035,0.105,0.119,,,
,0.072,,,,,-0.032,0.1,0.112,,,
,0.07,,,,,-0.031,0.096,0.106,,,
,0.068,,,,,-0.03,0.092,0.102,,,
,0.066,,,,,-0.03,0.086,0.099,,,
,0.065,,,,,-0.03,0.08,0.094,,,
,0.062,,,,,-0.03,0.075,0.09,,,
,0.06,,,,,-0.03,0.072,0.086,,,
,0.058,,,,,-0.03,0.067,0.082,,,
,0.057,,,,,-0.029,0.06,0.076,,,
,0.054,,,,,-0.029,0.054,0.069,,,
,0.051,,,,,-0.03,0.051,0.064,,,
,0.049,,,,,-0.029,0.046,0.058,,,
,0.051,,,,,-0.03,0.041,0.051,,,
,0.052,,,,,-0.029,0.035,0.046,,,
,0.049,,,,,-0.029,0.03,0.04,,,
,0.036,,,,,-0.028,0.026,0.034,,,
,0.017,,,,,-0.025,0.021,0.028,,,
,-0.006,,,,,-0.023,0.018,0.022,,,
,-0.027,,,,,-0.022,0.013,0.018,,,
,-0.04,,,,,-0.02,0.01,0.015,,,
,-0.042,,,,,-0.017,0.007,0.01,,,
,-0.038,,,,,-0.016,0.006,0.006,,,
,-0.033,,,,,-0.015,0.005,0.004,,,
,-0.03,,,,,-0.015,0.003,0.002,,,
,-0.03,,,,,-0.014,0.0,0.0,,,
,-0.03,,,,,-0.014,-0.004,-0.003,,,
,-0.029,,,,,-0.011,-0.007,-0.007,,,
,-0.028,,,,,-0.009,-0.01,-0.012,,,
,-0.027,,,,,-0.006,-0.013,-0.016,,,
,-0.024,,,,,-0.004,-0.015,-0.019,,,
,-0.022,,,,,-0.004,-0.016,-0.022,,,
,-0.02,,,,,-0.004,-0.017,-0.023,,,
,-0.019,,,,,-0.004,-0.021,-0.026,,,
,-0.019,,,,,-0.003,-0.026,-0.032,,,
,-0.019,,,,,0.0,-0.035,-0.04,,,
,-0.022,,,,,0.003,-0.045,-0.049,,,
,-0.024,,,,,0.005,-0.053,-0.058,,,
,-0.025,,,,,0.004,-0.056,-0.061,,,
,-0.024,,,,,0.004,-0.053,-0.058,,,
,-0.024,,,,,0.005,-0.05,-0.055,,,
,-0.028,,,,,0.008,-0.049,-0.054,,,
,-0.033,,,,,0.013,-0.049,-0.055,,,
,-0.035,,,,,0.017,-0.049,-0.055,,,
,-0.038,,,,,0.02,-0.046,-0.055,,,
,-0.045,,,,,0.024,-0.044,-0.054,,,
,-0.061,,,,,0.029,-0.043,-0.055,,,
,-0.08,,,,,0.032,-0.044,-0.055,,,
,-0.097,,,,,0.037,-0.044,-0.055,,,
,-0.107,,,,,0.039,-0.045,-0.055,,,
,-0.11,,,,,0.04,-0.044,-0.054,,,
,-0.107,,,,,0.036,-0.043,-0.053,,,
,-0.102,,,,,0.032,-0.04,-0.05,,,
,-0.097,,,,,0.027,-0.039,-0.049,,,
,-0.093,,,,,0.023,-0.039,-0.049,,,
,-0.089,,,,,0.02,-0.039,-0.05,,,
,-0.087,,,,,0.015,-0.037,-0.049,,,
,-0.085,,,,,0.011,-0.035,-0.049,,,
,-0.082,,,,,0.007,-0.034,-0.049,,,
,-0.079,,,,,0.004,-0.035,-0.05,,,
,-0.075,,,,,0.0,-0.035,-0.05,,,
,-0.071,,,,,-0.005,-0.033,-0.048,,,
,-0.066,,,,,-0.009,-0.034,-0.048,,,
,-0.061,,,,,-0.009,-0.037,-0.052,,,
,-0.058,,,,,-0.009,-0.044,-0.059,,,
,-0.06,,,,,-0.015,-0.054,-0.07,,,
,-0.069,,,,,-0.027,-0.065,-0.083,,,
,-0.078,,,,,-0.037,-0.072,-0.095,,,
,-0.077,,,,,-0.038,-0.075,-0.1,,,
,-0.063,,,,,-0.025,-0.076,-0.099,,,
,-0.044,,,,,-0.005,-0.074,-0.094,,,
,-0.03,,,,,0.013,-0.074,-0.093,,,
,-0.019,,,,,0.022,-0.074,-0.093,,,
,-0.009,,,,,0.024,-0.075,-0.095,,,
,0.006,,,,,0.023,-0.075,-0.095,,,
,0.026,,,,,0.031,-0.074,-0.094,,,
,0.048,,,,,0.05,-0.075,-0.093,,,
,0.062,,,,,0.071,-0.075,-0.091,,,
,0.059,,,,,0.083,-0.075,-0.09,,,
,0.033,,,,,0.079,-0.074,-0.089,,,
,-0.005,,,,,0.07,-0.074,-0.089,,,
,-0.042,,,,,0.065,-0.075,-0.09,,,
,-0.067,,,,,0.065,-0.075,-0.09,,,
,-0.076,,,,,0.064,-0.074,-0.089,,,
,-0.075,,,,,0.059,-0.075,-0.089,,,
,-0.071,,,,,0.054,-0.075,-0.09,,,
,-0.066,,,,,0.052,-0.074,-0.089,,,
,-0.064,,,,,0.051,-0.074,-0.089,,,
,-0.063,,,,,0.048,-0.075,-0.089,,,
,-0.062,,,,,0.043,-0.075,-0.089,,,
,-0.059,,,,,0.039,-0.074,-0.09,,,
,-0.059,,,,,0.037,-0.074,-0.09,,,
,-0.06,,,,,0.036,-0.075,-0.09,,,
,-0.06,,,,,0.033,-0.074,-0.089,,,
,-0.058,,,,,0.032,-0.074,-0.09,,,
,-0.054,,,,,0.03,-0.075,-0.09,,,
,-0.051,,,,,0.028,-0.074,-0.089,,,
,-0.05,,,,,0.028,-0.074,-0.089,,,
,-0.049,,,,,0.029,-0.074,-0.089,,,
,-0.049,,,,,0.03,-0.075,-0.09,,,
,-0.049,,,,,0.029,-0.074,-0.09,,,
,-0.048,,,,,0.028,-0.074,-0.089,,,
,-0.046,,,,,0.025,-0.075,-0.09,,,
,-0.042,,,,,0.025,-0.075,-0.09,,,
,-0.04,,,,,0.024,-0.075,-0.09,,,
,-0.04,,,,,0.024,-0.074,-0.089,,,
,-0.041,,,,,0.023,-0.075,-0.09,,,
,-0.04,,,,,0.024,-0.074,-0.089,,,
,-0.037,,,,,0.026,-0.074,-0.089,,,
,-0.032,,,,,0.031,-0.071,-0.087,,,
,-0.025,,,,,0.034,-0.069,-0.084,,,
,-0.019,,,,,0.035,-0.069,-0.082,,,
,-0.017,,,,,0.037,-0.069,-0.081,,,
,-0.014,,,,,0.045,-0.07,-0.079,,,
,-0.01,,,,,0.059,-0.07,-0.077,,,
,-0.004,,,,,0.069,-0.069,-0.074,,,
,0.0,,,,,0.07,-0.07,-0.073,,,
,0.004,,,,,0.067,-0.07,-0.071,,,
,0.002,,,,,0.064,-0.069,-0.069,,,
,-0.003,,,,,0.064,-0.066,-0.066,,,
,-0.015,,,,,0.065,-0.065,-0.065,,,
,-0.024,,,,,0.063,-0.064,-0.063,,,
,-0.031,,,,,0.06,-0.064,-0.06,,,
,-0.037,,,,,0.059,-0.065,-0.058,,,
,-0.046,,,,,0.06,-0.064,-0.057,,,
,-0.056,,,,,0.059,-0.064,-0.055,,,
,-0.064,,,,,0.058,-0.064,-0.055,,,
,-0.068,,,,,0.055,-0.064,-0.054,,,
,-0.068,,,,,0.055,-0.064,-0.055,,,
,-0.061,,,,,0.055,-0.065,-0.055,,,
,-0.05,,,,,0.055,-0.064,-0.055,,,
,-0.04,,,,,0.053,-0.063,-0.054,,,
,-0.033,,,,,0.051,-0.061,-0.055,,,
,-0.026,,,,,0.049,-0.059,-0.055,,,
,-0.014,,,,,0.05,-0.06,-0.056,,,
,-0.008,,,,,0.049,-0.06,-0.055,,,
,-0.011,,,,,0.047,-0.06,-0.053,,,
,-0.006,,,,,0.045,-0.059,-0.05,,,
,0.022,,,,,0.044,-0.06,-0.05,,,
,0.065,,,,,0.045,-0.06,-0.049,,,
,0.095,,,,,0.044,-0.059,-0.05,,,
,0.089,,,,,0.043,-0.057,-0.05,,,
,0.06,,,,,0.041,-0.056,-0.049,,,
,0.03,,,,,0.039,-0.055,-0.049,,,
,0.012,,,,,0.04,-0.054,-0.049,,,
,0.0,,,,,0.039,-0.055,-0.05,,,
,-0.008,,,,,0.037,-0.054,-0.049,,,
,-0.013,,,,,0.035,-0.055,-0.049,,,
,-0.017,,,,,0.035,-0.055,-0.05,,,
,-0.02,,,,,0.035,-0.054,-0.05,,,
,-0.024,,,,,0.035,-0.055,-0.05,,,
,-0.03,,,,,0.033,-0.055,-0.048,,,
,-0.036,,,,,0.031,-0.054,-0.046,,,
,-0.042,,,,,0.029,-0.053,-0.044,,,
,-0.046,,,,,0.03,-0.051,-0.045,,,
,-0.049,,,,,0.029,-0.05,-0.045,,,
,-0.052,,,,,0.027,-0.048,-0.045,,,
,-0.054,,,,,0.025,-0.049,-0.044,,,
,-0.055,,,,,0.024,-0.05,-0.044,,,
,-0.056,,,,,0.024,-0.05,-0.045,,,
,-0.054,,,,,0.025,-0.05,-0.045,,,
,-0.052,,,,,0.025,-0.049,-0.044,,,
,-0.052,,,,,0.025,-0.05,-0.044,,,
,-0.059,,,,,0.023,-0.05,-0.044,,,
,-0.065,,,,,0.022,-0.049,-0.042,,,
,-0.053,,,,,0.02,-0.049,-0.039,,,
,-0.018,,,,,0.018,-0.05,-0.039,,,
,0.011,,,,,0.019,-0.05,-0.039,,,
,0.003,,,,,0.02,-0.05,-0.04,,,
,-0.046,,,,,0.02,-0.049,-0.039,,,
,-0.095,,,,,0.019,-0.049,-0.04,,,
,-0.108,,,,,0.018,-0.05,-0.04,,,
,-0.096,,,,,0.016,-0.05,-0.04,,,
,-0.085,,,,,0.014,-0.049,-0.039,,,
,-0.088,,,,,0.014,-0.05,-0.039,,,
,-0.086,,,,,0.014,-0.05,-0.04,,,
,-0.067,,,,,0.015,-0.05,-0.04,,,
,-0.041,,,,,0.015,-0.049,-0.039,,,
,-0.019,,,,,0.014,-0.05,-0.04,,,
,0.0,,,,,0.011,-0.05,-0.043,,,
,0.02,,,,,0.01,-0.05,-0.045,,,
,0.041,,,,,0.009,-0.048,-0.045,,,
,0.057,,,,,0.01,-0.046,-0.044,,,
,0.057,,,,,0.01,-0.045,-0.044,,,
,0.046,,,,,0.011,-0.045,-0.045,,,
,0.031,,,,,0.009,-0.045,-0.044,,,
,0.02,,,,,0.006,-0.045,-0.045,,,
,0.008,,,,,0.001,-0.044,-0.045,,,
,-0.012,,,,,0.0,-0.044,-0.045,,,
,-0.037,,,,,-0.002,-0.045,-0.044,,,
,-0.05,,,,,-0.004,-0.044,-0.045,,,
,-0.041,,,,,-0.008,-0.044,-0.045,,,
,-0.026,,,,,-0.013,-0.045,-0.045,,,
,-0.03,,,,,-0.016,-0.045,-0.044,,,
,-0.05,,,,,-0.018,-0.045,-0.044,,,
,-0.069,,,,,-0.019,-0.044,-0.045,,,
,-0.071,,,,,-0.018,-0.044,-0.045,,,
,-0.06,,,,,-0.016,-0.045,-0.044,,,
,-0.05,,,,,-0.013,-0.044,-0.045,,,
,-0.046,,,,,-0.011,-0.044,-0.045,,,
,-0.044,,,,,-0.01,-0.044,-0.044,,,
,-0.042,,,,,-0.007,-0.045,-0.042,,,
,-0.037,,,,,-0.006,-0.045,-0.043,,,
,-0.031,,,,,-0.005,-0.044,-0.048,,,
,-0.024,,,,,-0.004,-0.044,-0.057,,,
,-0.019,,,,,-0.004,-0.045,-0.064,,,
,-0.017,,,,,-0.004,-0.044,-0.069,,,
,-0.013,,,,,-0.001,-0.045,-0.07,,,
,-0.006,,,,,0.001,-0.046,-0.07,,,
,0.001,,,,,0.003,-0.048,-0.069,,,
,0.0,,,,,0.005,-0.05,-0.069,,,
,-0.013,,,,,0.005,-0.05,-0.07,,,
,-0.034,,,,,0.005,-0.05,-0.07,,,
,-0.053,,,,,0.005,-0.05,-0.069,,,
,-0.068,,,,,0.006,-0.053,-0.07,,,
,-0.09,,,,,0.009,-0.054,-0.07,,,
,-0.122,,,,,0.013,-0.055,-0.07,,,
,-0.135,,,,,0.015,-0.054,-0.069,,,
,-0.099,,,,,0.015,-0.056,-0.07,,,
,-0.022,,,,,0.014,-0.058,-0.07,,,
,0.044,,,,,0.015,-0.059,-0.069,,,
,0.062,,,,,0.018,-0.06,-0.069,,,
,0.04,,,,,0.023,-0.06,-0.07,,,
,0.02,,,,,0.026,-0.061,-0.071,,,
,0.018,,,,,0.029,-0.063,-0.073,,,
,0.022,,,,,0.03,-0.064,-0.074,,,
,0.018,,,,,0.032,-0.065,-0.076,,,
,0.01,,,,,0.033,-0.065,-0.075,,,
,0.007,,,,,0.036,-0.065,-0.075,,,
,0.002,,,,,0.038,-0.064,-0.074,,,
,-0.004,,,,,0.04,-0.065,-0.075,,,
,-0.011,,,,,0.038,-0.065,-0.075,,,
,-0.013,,,,,0.035,-0.065,-0.075,,,
,-0.016,,,,,0.033,-0.064,-0.074,,,
,-0.022,,,,,0.03,-0.064,-0.075,,,
,-0.026,,,,,0.029,-0.065,-0.075,,,
,-0.021,,,,,0.03,-0.066,-0.075,,,
,-0.012,,,,,0.03,-0.068,-0.074,,,
,-0.005,,,,,0.029,-0.07,-0.074,,,
,0.0,,,,,0.026,-0.07,-0.074,,,
,0.0,,,,,0.025,-0.07,-0.074,,,
,-0.01,,,,,0.024,-0.069,-0.076,,,
,-0.033,,,,,0.025,-0.07,-0.079,,,
,-0.058,,,,,0.024,-0.07,-0.081,,,
,-0.077,,,,,0.023,-0.07,-0.083,,,
,-0.087,,,,,0.02,-0.069,-0.084,,,
,-0.092,,,,,0.016,-0.069,-0.088,,,
,-0.089,,,,,0.015,-0.07,-0.09,,,
,-0.083,,,,,0.014,-0.07,-0.089,,,
,-0.079,,,,,0.015,-0.069,-0.087,,,
,-0.08,,,,,0.015,-0.075,-0.09,,,
,-0.079,,,,,0.013,-0.087,-0.098,,,
,-0.076,,,,,0.01,-0.1,-0.107,,,
,-0.073,,,,,0.009,-0.107,-0.11,,,
,-0.075,,,,,0.008,-0.105,-0.109,,,
,-0.076,,,,,0.009,-0.1,-0.105,,,
,-0.073,,,,,0.012,-0.097,-0.101,,,
,-0.07,,,,,0.017,-0.095,-0.1,,,
,-0.068,,,,,0.021,-0.094,-0.099,,,
,-0.067,,,,,0.026,-0.091,-0.1,,,
,-0.065,,,,,0.029,-0.09,-0.1,,,
,-0.063,,,,,0.034,-0.089,-0.098,,,
,-0.064,,,,,0.038,-0.089,-0.095,,,
,-0.065,,,,,0.041,-0.089,-0.094,,,
,-0.062,,,,,0.045,-0.088,-0.094,,,
,-0.058,,,,,0.05,-0.085,-0.095,,,
,-0.058,,,,,0.053,-0.081,-0.093,,,
,-0.057,,,,,0.057,-0.08,-0.091,,,
,-0.054,,,,,0.062,-0.079,-0.089,,,
